Subject,CD8T,CD4T,NK,Bcell,Mono,Neu,Est_Method
GSM2334298_7766148002_R06C01,0.0734902292665086,0.178780228354775,0.0315037078893795,0.0199353859579178,0.0748971889705799,0.621393259560839,Constrained Projection
GSM2334303_9379082102_R01C01,0.0791781452186103,0.124058822344458,0.0389722020400906,0.0348946615064951,0.0921563931169842,0.630739775773361,Constrained Projection
GSM2334307_9379082102_R02C01,0.094812064416235,0.233717802837974,0.0448715100150454,0.0218206996647245,0.0966364046817816,0.508141518384239,Constrained Projection
GSM2334312_7766148002_R01C01,0.122744227232197,0.180372244090928,0.0309320138739308,0.0374933770612836,0.0836207070862637,0.544837430655397,Constrained Projection
GSM2334319_7766148002_R04C01,0.109657176949553,0.0946992869954265,0.0825074829747573,0.0204274899865142,0.0800504467061981,0.612658116387552,Constrained Projection
GSM2334324_7512560137_R06C01,0.150357490608395,0.16006349216044,0.0501524422069169,0.0364152074965438,0.0734312540908321,0.529580113436872,Constrained Projection
GSM2334333_7512560137_R04C02,0.105868094311258,0.16797447892145,0.0788863506336352,0.0258206854521111,0.0939186394376746,0.527531751243871,Constrained Projection
GSM2334341_9376561035_R06C02,0.11710522469534,0.252551956819806,0.132037334019112,0.116446041825917,0.104359139323965,0.27750030331586,Constrained Projection
GSM2334360_9370847124_R04C02,0.150053906334105,0.172308183176773,0.0613712152022242,0.0613172836651938,0.06865215803184,0.486297253589864,Constrained Projection
GSM2334361_9370847131_R02C01,0.0836418721330201,0.236397755089966,0.0753276097142918,0.0348534824064317,0.0601646938134884,0.509614586842802,Constrained Projection
GSM2334364_9370847124_R05C02,0.099679406952822,0.148716270555448,0.0349924452423962,0.0356885010783454,0.0696813269662477,0.611242049204741,Constrained Projection
GSM2334365_9376538150_R01C01,0.0856649254733834,0.258348998007308,0.0640907411769266,0.0971326196550497,0.0692036878998134,0.425559027787519,Constrained Projection
GSM2334366_7512560092_R05C02,0.13221346406943,0.1574051941652,0.0644611318184267,0.0369453961239607,0.127150759792739,0.481824054030243,Constrained Projection
GSM2334367_7512560134_R01C01,0.0643497610050645,0.118917702342305,0.0435614995522842,0.0112969394096408,0.0752926752006599,0.686581422490046,Constrained Projection
GSM2334372_7512560092_R03C01,0.161047281059151,0.243441173411239,0.0281551213396222,0.0069269189655144,0.0894164573832048,0.471013047841269,Constrained Projection
GSM2334377_9370847124_R04C01,0.206232000057563,0.136393100670562,0.064411069547502,0.0308025377726827,0.0657068336271796,0.49645445832451,Constrained Projection
GSM2334380_9370847124_R01C01,0.103317944497567,0.065524040894416,0.038415680917672,0.00635721227388854,0.0331199970271013,0.753265124389355,Constrained Projection
GSM2334381_9379082133_R03C02,0.0349127337561865,0.116176970361099,0.0294498616235314,0.0210854126493376,0.0799671464682074,0.718407875141638,Constrained Projection
GSM2334382_9370847124_R05C01,0.0638229808900853,0.207153201575552,0.0298295034190474,0.00829161184634876,0.0600618354478141,0.630840866821153,Constrained Projection
GSM2334390_9379082133_R05C02,0.0348324937051969,0.176554910908776,0.0422367203830779,0.0409829874539553,0.0556318455243432,0.649761042024651,Constrained Projection
GSM2334396_9376538092_R03C01,0.108025060329278,0.177224820132753,0.0632593762801868,0.0836219277842485,0.101268865675984,0.466599949797549,Constrained Projection
GSM2334398_9376538092_R04C01,0.135722272625173,0.221137146976665,0.0548864441705829,0.0620462684615799,0.0959408499255376,0.430267017840462,Constrained Projection
GSM2334399_7512560134_R03C02,0.141539347088233,0.120102439348045,0.0182837243509363,0.0127124045479654,0.0876511855450286,0.619710899119791,Constrained Projection
GSM2334407_9376537113_R01C01,0.102675754593503,0.180993780529572,0.021971675049471,0.0824732638903121,0.0903970300178835,0.521488495919259,Constrained Projection
GSM2334411_7512560102_R03C01,0.0880873395003472,0.15301722345441,0.00840574883606905,0.0137513762631121,0.0840006945213042,0.652737617424757,Constrained Projection
GSM2334414_9379082134_R04C02,0.120514307009667,0.167561481133276,0.0742224608079443,0.0511200630669744,0.105046869487671,0.481534818494467,Constrained Projection
GSM2334418_7512560102_R05C02,0.0821272042781173,0.146324742667615,0.0563381449805925,0.0181560213761471,0.0884074659866575,0.608646420710871,Constrained Projection
GSM2334420_7512560102_R06C02,0.0933754272076892,0.212970790091995,0.0362303915542864,0.0532097337522146,0.131435499144532,0.472778158249283,Constrained Projection
GSM2334430_9376538150_R04C01,0.12887265420592,0.179400312736351,0.0339342847003899,0.0253523795833419,0.0925767506092328,0.539863618164765,Constrained Projection
GSM2334434_9376538150_R06C01,0.123631939123324,0.191358930676542,0.030968486205993,0.0556413045885702,0.0526452755129854,0.545754063892585,Constrained Projection
GSM2334450_7766148055_R01C01,0.110789884886993,0.153653532977052,0.0274948573386306,0.0246329040477591,0.0679351950308099,0.615493625718755,Constrained Projection
GSM2334456_9379082101_R03C01,0.155933319015935,0.095991673816632,0.0510262187106523,0.0521698160291949,0.112633250465732,0.532245721961854,Constrained Projection
GSM2334463_7766148061_R03C02,0.0844362181408403,0.18470057415632,0.0646269755079702,0.0479828482418388,0.0693772652660501,0.54887611868698,Constrained Projection
GSM2334465_7766148122_R03C02,0.0903950263905772,0.17015133697565,0.00818857286301576,0.0447043977530199,0.0974583921925636,0.589102273825174,Constrained Projection
GSM2334466_7766148113_R03C01,0.0915252743984773,0.167441527208075,0.0365113476163756,0.0115252150218158,0.091192664014471,0.601803971740785,Constrained Projection
GSM2334470_7766148113_R05C01,0.0734643567553189,0.11942833898301,0.0678693976796679,0.00066169063878864,0.0992495811716461,0.639326634771568,Constrained Projection
GSM2334471_7766148122_R06C02,0.101728216423943,0.189765243684838,0.028444423626008,0.0431956253189045,0.0860557947242011,0.550810696222105,Constrained Projection
GSM2334472_7766148113_R06C01,0.131062296966977,0.26384433396993,0.0564298746751999,0.0206465084678803,0.0809077010785248,0.447109284841488,Constrained Projection
GSM2334473_7766148113_R01C01,0.132811432985056,0.130956781321383,0.0513236004519649,0.0250911275736266,0.0945773280923495,0.565239729575621,Constrained Projection
GSM2334474_7766148113_R01C02,0.0799459998664245,0.141126991058721,0.0966604093841489,0.0281108830690685,0.0970622985782094,0.557093418043427,Constrained Projection
GSM2334475_7766148113_R02C01,0.1179090201153,0.139862976129532,0.0346106814269796,0.0392814737581876,0.0861298254864212,0.58220602308358,Constrained Projection
GSM2334476_7766148113_R02C02,0.100774348637465,0.105075779203097,0.0617805443488544,0.0227792567857529,0.091269121531082,0.618320949493749,Constrained Projection
GSM2334483_7766148113_R06C02,0.0797529026284182,0.128374164450429,0.0481550805692765,0.0287253384984908,0.114893003867462,0.600099509985924,Constrained Projection
GSM2334484_7766148061_R06C01,0.0609684990120327,0.130585855263878,0.0226990076351299,0.0454340001707472,0.0899474363797823,0.650365201538431,Constrained Projection
GSM2334487_7766148061_R02C01,0.103979507084544,0.166962123708395,0.0885487889665982,0.0605700786660421,0.101234984904246,0.478704516670175,Constrained Projection
GSM2334503_7766148098_R02C01,0.0490948541350674,0.0831837806485237,0.0488312965649251,0.0491645151262633,0.0710927019033653,0.698632851621855,Constrained Projection
GSM2334512_9376561056_R04C02,0.0662432380259975,0.234390123679171,0.0570684132882686,0.0730854413602686,0.0653656011311846,0.50384718251511,Constrained Projection
GSM2334517_9376561048_R05C01,0.123923620550484,0.169462391434824,0.138724956091073,0.0566704013493654,0.101684209013486,0.409534421560767,Constrained Projection
GSM2334518_7766148012_R01C02,0.0936456569107853,0.213079060694828,0.0485261289160846,0.0631032872425428,0.131545708796638,0.450100157439121,Constrained Projection
GSM2334519_9376561048_R06C01,0.140668078652326,0.115589435690724,0.060010596066784,0.0110103968021454,0.0550518363761197,0.617669656411901,Constrained Projection
GSM2334524_9376561056_R04C01,0.0736462711349178,0.192172189048313,0.0632761183112102,0.0404571887641884,0.105105121089863,0.525343111651509,Constrained Projection
GSM2334526_7766148012_R01C01,0.0717415678723139,0.115331739175342,0.0465994870646444,0.0080360693482441,0.0772807237940819,0.681010412745374,Constrained Projection
GSM2334541_7766148016_R05C02,0.123333641003041,0.153146988255277,0.0471030558400499,0.0248922415469298,0.133634905253378,0.517889168101324,Constrained Projection
GSM2334543_7766148053_R03C01,0.254402666979185,0.136914903668714,0.0765555132147805,0.0289573509545227,0.112995428691487,0.39017413649131,Constrained Projection
GSM2334552_9376561048_R03C02,0.0786215710941613,0.202013744838082,0.085243814452105,0.0323648405564135,0.0773806322518818,0.524375396807356,Constrained Projection
GSM2334558_7766148016_R05C01,0.131966414033998,0.145526051703455,0.0350655324546956,0.0325884196646695,0.0774107290032767,0.577442853139905,Constrained Projection
GSM2334573_7766148061_R05C02,0.0621126516637488,0.201908825319538,0.0564591673402361,0.0716124692903828,0.0610722499933985,0.546834636392696,Constrained Projection
GSM2334575_7766148098_R05C02,0.155737988534575,0.0894685964924265,0.0406234533257337,0.00625670072680598,0.0914463522410405,0.616466908679418,Constrained Projection
GSM2334582_7766148098_R03C02,0.0643442288056819,0.25642221823021,0.0363221349119502,0.0520103583669962,0.079672979498116,0.511228080187046,Constrained Projection
GSM2334587_7766148103_R02C02,0.0811223570488238,0.167984009270756,0.0725528560969075,0.0246589745857001,0.0816283480406016,0.572053454957211,Constrained Projection
GSM2334594_7766148103_R06C02,0.111766143804729,0.27218338244148,0.0551744333992723,0.0747454857539605,0.0910539673959389,0.395076587204619,Constrained Projection
GSM2334614_7512551003_R02C02,0.1300342617917,0.202748934443116,0.054183697884519,0.0405441088603074,0.0822993408802877,0.49018965614007,Constrained Projection
GSM2334617_7512551037_R02C02,0.0937121578333444,0.206775795952692,0.0697015673591863,0.0564509986757737,0.0853707757178646,0.487988704461139,Constrained Projection
GSM2334618_7512551003_R01C01,0.0613149094868066,0.321621848872945,0.0320702573054937,0.0454452182623446,0.0630936301643753,0.476454135908034,Constrained Projection
GSM2334628_7512551003_R03C01,0.081682107614959,0.199746316703018,0.0515664076319044,0.0366719588523029,0.0907703817638308,0.539562827433985,Constrained Projection
GSM2334629_7512551003_R04C01,0.0714035795769596,0.143327859088276,0.0643947970730714,0.0337745503647862,0.0987660629123522,0.588333150984554,Constrained Projection
GSM2334633_7766148084_R01C01,0.0874147049034681,0.207687527294492,0.044961932568484,0.0331647183493218,0.10326399497738,0.523507121906854,Constrained Projection
